Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009,Fighting,Nintendo,0.44,0.03,0.0,0.04,0.51,74.0,23.0,8.1,21.0,8ing/Raizing,T,Nintendo
Dragon Ball Z: Supersonic Warriors,GBA,2004,Fighting,Atari,0.36,0.13,0.0,0.01,0.51,73.0,26.0,7.0,21.0,Arc System Works,T,Nintendo
Bully: Scholarship Edition,Wii,2008,Action,Take-Two Interactive,0.17,0.28,0.0,0.06,0.5,83.0,34.0,8.4,60.0,Rockstar Toronto,T,Nintendo
Ratatouille,Wii,2007,Action,THQ,0.43,0.03,0.0,0.04,0.5,62.0,16.0,6.7,12.0,Asobo Studio,E,Nintendo
Avatar: The Last Airbender,GC,2006,Adventure,THQ,0.39,0.1,0.0,0.01,0.5,60.0,10.0,6.5,4.0,AWE Games,E10+,Nintendo
Picross DS,DS,2007,Puzzle,Nintendo,0.17,0.02,0.3,0.02,0.5,83.0,33.0,8.7,36.0,Jupiter Corporation,E,Nintendo
Theatrhythm: Final Fantasy,3DS,2012,Misc,Square Enix,0.22,0.07,0.18,0.02,0.5,78.0,60.0,7.8,113.0,Indies Zero,E10+,Nintendo
Tactics Ogre: The Knight of Lodis,GBA,2001,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5,88.0,20.0,9.1,26.0,Quest,E,Nintendo
Sega Bass Fishing,Wii,2008,Sports,Sega,0.45,0.01,0.0,0.04,0.5,59.0,29.0,6.3,9.0,Cavia Inc.,E,Nintendo
Tony Hawk's Underground 2,GC,2004,Sports,Activision,0.38,0.1,0.0,0.01,0.5,82.0,30.0,8.9,17.0,Neversoft Entertainment,T,Nintendo
Rayman Advance,GBA,2001,Platform,Ubisoft,0.36,0.13,0.0,0.01,0.5,84.0,17.0,8.4,16.0,Digital Eclipse,E,Nintendo
Madden NFL 07,Wii,2006,Sports,Electronic Arts,0.46,0.0,0.0,0.04,0.49,81.0,35.0,8.0,16.0,EA Canada,E,Nintendo
Spider-Man 2,DS,2004,Action,Activision,0.41,0.02,0.03,0.04,0.49,61.0,46.0,5.0,6.0,Vicarious Visions,E,Nintendo
Ridge Racer 3D,3DS,2011,Racing,Namco Bandai Games,0.19,0.15,0.12,0.03,0.49,75.0,59.0,7.2,56.0,Namco Bandai Games,E,Nintendo
Picross 3D,DS,2009,Puzzle,Nintendo,0.28,0.03,0.16,0.02,0.49,83.0,35.0,8.4,33.0,HAL Labs,E,Nintendo
Super Monkey Ball 3D,3DS,2011,Action,Sega,0.26,0.15,0.05,0.04,0.49,55.0,57.0,5.5,31.0,Sega,E,Nintendo
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006,Platform,THQ,0.44,0.02,0.0,0.04,0.49,57.0,16.0,5.6,7.0,Blitz Games,E,Nintendo
Dragon Ball Z: Supersonic Warriors 2,DS,2005,Fighting,Atari,0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0,Arc System Works,E10+,Nintendo
Sonic Lost World,3DS,2013,Platform,Sega,0.24,0.14,0.07,0.03,0.49,59.0,34.0,6.5,144.0,Dimps Corporation,E10+,Nintendo
WWE Wrestlemania X8,GC,2002,Fighting,THQ,0.38,0.1,0.0,0.01,0.49,64.0,25.0,6.9,20.0,Yuke's,T,Nintendo
Boogie,Wii,2007,Misc,Electronic Arts,0.43,0.03,0.0,0.04,0.49,57.0,37.0,5.3,54.0,EA Montreal,E10+,Nintendo
Fire Emblem: Radiant Dawn,Wii,2007,Strategy,Nintendo,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,Intelligent Systems,E10+,Nintendo
The Sims,GC,2003,Simulation,Electronic Arts,0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,Edge of Reality,T,Nintendo
Resident Evil: The Mercenaries 3D,3DS,2011,Action,Capcom,0.16,0.16,0.13,0.03,0.49,65.0,69.0,6.4,110.0,Capcom,M,Nintendo
Star Wars Battlefront: Elite Squadron,DS,2009,Shooter,LucasArts,0.42,0.03,0.0,0.04,0.49,61.0,12.0,5.0,8.0,n-Space,E10+,Nintendo
SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006,Platform,THQ,0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,4.0,WayForward,E,Nintendo
Pokemon Art Academy ,3DS,2014,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49,76.0,22.0,7.7,19.0,Headstrong Games,E,Nintendo
Asphalt 3D,3DS,2011,Racing,Ubisoft,0.27,0.16,0.02,0.04,0.49,43.0,37.0,4.4,24.0,Gameloft,E10+,Nintendo
Crazy Taxi,GC,2001,Racing,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49,69.0,20.0,7.5,21.0,Acclaim,T,Nintendo
FIFA Soccer 09,DS,2008,Sports,Electronic Arts,0.12,0.31,0.0,0.06,0.49,84.0,5.0,6.1,31.0,EA Canada,E,Nintendo
Steel Diver,3DS,2011,Action,Nintendo,0.31,0.09,0.05,0.03,0.49,58.0,55.0,6.3,29.0,Nintendo,E10+,Nintendo
Bravely Second: End Layer,3DS,2015,Role-Playing,Nintendo,0.17,0.1,0.18,0.03,0.49,81.0,70.0,7.4,103.0,Silicon Studio,T,Nintendo
Need for Speed: Porsche Unleashed,GBA,2004,Racing,Zoo Digital Publishing,0.35,0.13,0.0,0.01,0.48,62.0,4.0,7.8,8.0,Pocketeers,E,Nintendo
Skylanders: SuperChargers,WiiU,2015,Action,Activision,0.25,0.19,0.0,0.04,0.48,87.0,13.0,5.6,65.0,Vicarious Visions,E10+,Nintendo
Mario Golf: World Tour,3DS,2014,Sports,Nintendo,0.15,0.13,0.17,0.03,0.48,78.0,73.0,8.2,76.0,Camelot Software Planning,E,Nintendo
Crash of the Titans,DS,2007,Action,Vivendi Games,0.42,0.02,0.0,0.04,0.48,73.0,8.0,5.9,10.0,Amaze Entertainment,E,Nintendo
Midnight Club: Street Racing,GBA,2001,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48,50.0,5.0,5.3,6.0,Angel Studios,E,Nintendo
Fortune Street,Wii,2011,Misc,Nintendo,0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0,Marvelous AQL,E,Nintendo
Children of Mana,DS,2006,Role-Playing,Nintendo,0.16,0.01,0.29,0.01,0.48,65.0,34.0,6.0,21.0,Nex Entertainment,E10+,Nintendo
Spider-Man 3,Wii,2007,Platform,Activision,0.42,0.02,0.0,0.04,0.47,53.0,39.0,5.3,29.0,Vicarious Visions,T,Nintendo
Ford Racing Off Road,Wii,2008,Racing,Xplosiv,0.06,0.39,0.0,0.01,0.47,37.0,5.0,6.3,4.0,Razorworks,E,Nintendo
FIFA Soccer 13,WiiU,2012,Action,Electronic Arts,0.17,0.27,0.0,0.04,0.47,69.0,28.0,6.2,49.0,Electronic Arts,E,Nintendo
Pinball Hall of Fame: The Williams Collection,Wii,2008,Misc,System 3 Arcade Software,0.41,0.03,0.0,0.04,0.47,82.0,16.0,8.8,36.0,Farsight Studios,E10+,Nintendo
MySims Racing,Wii,2009,Racing,Electronic Arts,0.19,0.23,0.0,0.05,0.47,68.0,22.0,7.4,5.0,EA Games,E,Nintendo
The Sims 2: Pets,Wii,2007,Simulation,Electronic Arts,0.41,0.02,0.0,0.04,0.47,65.0,15.0,7.3,4.0,Maxis,T,Nintendo
Emergency Heroes,Wii,2008,Racing,Ubisoft,0.14,0.27,0.0,0.05,0.47,41.0,12.0,4.2,15.0,"Ubisoft Barcelona, Ubisoft Reflections",E10+,Nintendo
FlingSmash,Wii,2010,Action,Nintendo,0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0,Artoon,E,Nintendo
Dead Space Extraction,Wii,2009,Shooter,Electronic Arts,0.32,0.1,0.01,0.04,0.47,82.0,76.0,8.1,82.0,"Eurocom Entertainment Software, Visceral Games",M,Nintendo
Pirates of the Caribbean: Dead Man's Chest,GBA,2006,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47,70.0,8.0,5.6,5.0,Amaze Entertainment,E10+,Nintendo
Silent Hill: Shattered Memories,Wii,2009,Action,Konami Digital Entertainment,0.22,0.19,0.01,0.05,0.47,79.0,56.0,8.0,226.0,"Climax Group, Climax Studios",M,Nintendo
Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.47,75.0,37.0,7.3,21.0,Square Enix,E10+,Nintendo
Spider-Man 3,DS,2007,Platform,Activision,0.41,0.02,0.0,0.04,0.47,79.0,21.0,6.5,17.0,Vicarious Visions,E10+,Nintendo
Dance Dance Revolution: Mario Mix,GC,2005,Misc,Nintendo,0.36,0.09,0.0,0.01,0.47,69.0,28.0,8.4,19.0,Hudson,E,Nintendo
Metal Gear Solid: The Twin Snakes,GC,2004,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.47,85.0,54.0,9.0,142.0,Silicon Knights,M,Nintendo
Art Academy: Lessons for Everyone,3DS,2012,Action,Nintendo,0.2,0.04,0.21,0.02,0.46,81.0,14.0,7.6,22.0,"Nintendo, Headstrong Games",E,Nintendo
SimCity Creator,Wii,2008,Simulation,Electronic Arts,0.36,0.02,0.04,0.04,0.46,67.0,17.0,6.8,13.0,Electronic Arts,E,Nintendo
Dragon Ball Z: Collectible Card Game,GBA,2002,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46,62.0,4.0,5.5,4.0,ImaginEngine,E,Nintendo
Harry Potter and the Order of the Phoenix,Wii,2007,Action,Electronic Arts,0.38,0.05,0.0,0.04,0.46,69.0,34.0,7.2,28.0,EA Games,E10+,Nintendo
Disney's Kim Possible 3: Team Possible,GBA,2005,Platform,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.46,76.0,6.0,7.7,6.0,Artificial Mind and Movement,E,Nintendo
The Legend of Spyro: Dawn of the Dragon,DS,2008,Platform,Vivendi Games,0.26,0.15,0.0,0.05,0.46,57.0,9.0,6.8,10.0,Etranges Libellules,E,Nintendo
Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0.17,0.23,0.0,0.05,0.46,50.0,8.0,3.7,18.0,Exient Entertainment,E10+,Nintendo
Crash Nitro Kart,GBA,2003,Racing,Vivendi Games,0.33,0.12,0.0,0.01,0.46,77.0,6.0,8.3,12.0,Vicarious Visions,E,Nintendo
Boom Blox Bash Party,Wii,2009,Puzzle,Electronic Arts,0.33,0.09,0.0,0.04,0.46,86.0,48.0,8.4,37.0,EA LA,E,Nintendo
Enter the Matrix,GC,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45,63.0,23.0,8.0,45.0,Shiny Entertainment,T,Nintendo
Bleach: The Blade of Fate,DS,2006,Fighting,Sega,0.29,0.01,0.12,0.03,0.45,83.0,32.0,7.5,23.0,Treasure,T,Nintendo
Tomb Raider: Underworld,Wii,2008,Action,Eidos Interactive,0.13,0.27,0.0,0.05,0.45,70.0,12.0,7.2,20.0,Crystal Dynamics,T,Nintendo
The New York Times Crosswords,DS,2007,Puzzle,Majesco Entertainment,0.42,0.0,0.0,0.03,0.45,79.0,15.0,6.7,6.0,BudCat,T,Nintendo
Brain Challenge,DS,2008,Misc,Ubisoft,0.41,0.0,0.0,0.03,0.45,68.0,7.0,7.0,4.0,Ubisoft,E,Nintendo
Crash of the Titans,Wii,2007,Action,Vivendi Games,0.39,0.02,0.0,0.03,0.45,69.0,16.0,5.8,22.0,Radical Entertainment,E10+,Nintendo
Tekken Advance,GBA,2001,Fighting,Infogrames,0.32,0.12,0.0,0.01,0.45,82.0,14.0,8.2,13.0,Eighting/Raizing,T,Nintendo
Pirates of the Caribbean: At World's End,Wii,2007,Action,Disney Interactive Studios,0.39,0.02,0.01,0.04,0.45,53.0,17.0,7.2,17.0,Eurocom Entertainment Software,T,Nintendo
LEGO Rock Band,DS,2009,Misc,Warner Bros. Interactive Entertainment,0.32,0.09,0.0,0.04,0.45,80.0,8.0,7.5,6.0,Backbone Entertainment,E,Nintendo
NBA Live 2005,GC,2004,Sports,Electronic Arts,0.35,0.09,0.0,0.01,0.45,83.0,17.0,6.7,7.0,EA Canada,E,Nintendo
WWE Day of Reckoning,GC,2004,Fighting,THQ,0.35,0.09,0.0,0.01,0.45,79.0,47.0,9.1,81.0,Yuke's,T,Nintendo
Dead or Alive: Dimensions,3DS,2011,Fighting,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45,79.0,62.0,8.2,113.0,Team Ninja,T,Nintendo
Mario Golf: Advance Tour,GBA,2004,Sports,Nintendo,0.32,0.12,0.0,0.01,0.45,84.0,38.0,8.6,14.0,Camelot Software Planning,E,Nintendo
Celebrity Sports Showdown,Wii,2008,Sports,Electronic Arts,0.18,0.22,0.0,0.05,0.45,50.0,12.0,4.6,18.0,EA Canada,E,Nintendo
Disney Guilty Party,Wii,2010,Misc,Disney Interactive Studios,0.42,0.0,0.0,0.03,0.45,78.0,13.0,8.0,4.0,Wideload Games Inc.,E,Nintendo
Mario Tennis Ultra Smash,WiiU,2015,Sports,Nintendo,0.13,0.15,0.14,0.02,0.44,58.0,58.0,5.3,133.0,"Nintendo, Camelot Software Planning",E,Nintendo
Sid Meier's Civilization Revolution,DS,2008,Strategy,Take-Two Interactive,0.37,0.03,0.02,0.03,0.44,80.0,26.0,7.7,21.0,Firaxis Games,E10+,Nintendo
Dragon Quest Heroes: Rocket Slime,DS,2005,Action,Square Enix,0.13,0.0,0.31,0.01,0.44,83.0,41.0,7.6,45.0,"Square Enix, TOSE",E,Nintendo
Dance Dance Revolution: Hottest Party 3,Wii,2009,Simulation,Konami Digital Entertainment,0.26,0.14,0.0,0.04,0.44,66.0,5.0,8.2,5.0,Konami,E10+,Nintendo
G-Force,Wii,2009,Action,Disney Interactive Studios,0.19,0.2,0.0,0.05,0.44,69.0,6.0,8.0,6.0,Eurocom Entertainment Software,E10+,Nintendo
Wario World,GC,2003,Platform,Nintendo,0.34,0.09,0.0,0.01,0.44,71.0,30.0,7.2,44.0,Treasure,E,Nintendo
Samurai Warriors 3,Wii,2009,Action,Nintendo,0.09,0.02,0.32,0.01,0.44,55.0,26.0,7.2,22.0,Omega Force,T,Nintendo
Ben 10 Alien Force: Vilgax Attacks,Wii,2009,Action,D3Publisher,0.25,0.14,0.0,0.04,0.44,65.0,5.0,4.0,6.0,Papaya Studios,E10+,Nintendo
TimeSplitters 2,GC,2002,Shooter,Eidos Interactive,0.34,0.09,0.0,0.01,0.44,88.0,18.0,9.0,65.0,Free Radical Design,T,Nintendo
Eternal Darkness: Sanity's Requiem,GC,2002,Adventure,Nintendo,0.34,0.09,0.0,0.01,0.44,92.0,41.0,8.7,173.0,Silicon Knights,M,Nintendo
Food Network: Cook or Be Cooked,Wii,2009,Misc,Namco Bandai Games,0.41,0.0,0.0,0.03,0.44,53.0,8.0,6.8,5.0,Red Fly Studio,E,Nintendo
Thrillville: Off the Rails,Wii,2007,Strategy,LucasArts,0.38,0.02,0.0,0.03,0.44,70.0,14.0,2.8,40.0,Frontier Developments,E10+,Nintendo
Classic NES Series: Metroid,GBA,2004,Adventure,Nintendo,0.26,0.1,0.07,0.01,0.43,58.0,9.0,8.6,18.0,Nintendo,E,Nintendo
Nicktoons: Attack of the Toybots,Wii,2007,Platform,THQ,0.4,0.0,0.0,0.03,0.43,60.0,4.0,6.0,8.0,Blue Tongue Entertainment,E,Nintendo
Band Hero,DS,2009,Misc,Activision,0.2,0.19,0.0,0.04,0.43,65.0,18.0,7.0,4.0,Vicarious Visions,E10+,Nintendo
Need for Speed Underground 2,GBA,2004,Racing,Electronic Arts,0.31,0.12,0.0,0.01,0.43,72.0,8.0,8.2,13.0,Pocketeers,E,Nintendo
Tetris Axis,3DS,2011,Puzzle,Tetris Online,0.2,0.13,0.06,0.03,0.43,74.0,33.0,6.8,28.0,Hudson Soft,E,Nintendo
Mega Man Zero 2,GBA,2003,Platform,Capcom,0.18,0.07,0.17,0.01,0.43,81.0,17.0,8.6,18.0,Inti,E,Nintendo
OkamiDen,DS,2010,Adventure,Capcom,0.21,0.06,0.13,0.02,0.43,82.0,48.0,7.9,53.0,Capcom,E10+,Nintendo
Hometown Story,3DS,2013,Role-Playing,Rising Star Games,0.23,0.12,0.04,0.04,0.43,47.0,14.0,6.0,24.0,TOYBOX,E10+,Nintendo
Castlevania: Dawn of Sorrow,DS,2005,Platform,Konami Digital Entertainment,0.34,0.03,0.03,0.03,0.43,89.0,52.0,8.5,171.0,Konami,T,Nintendo
Madden NFL 2003,GC,2002,Sports,Electronic Arts,0.33,0.09,0.0,0.01,0.43,92.0,13.0,8.5,17.0,EA Sports,E,Nintendo
Crash: Mind Over Mutant,Wii,2008,Platform,Vivendi Games,0.35,0.05,0.0,0.03,0.43,70.0,13.0,6.6,16.0,Radical Entertainment,E10+,Nintendo
Naruto: Ninja Council 3,DS,2006,Action,D3Publisher,0.39,0.0,0.0,0.03,0.42,56.0,23.0,6.5,13.0,Aspect,E10+,Nintendo
NBA Street,GC,2002,Sports,Electronic Arts,0.33,0.09,0.0,0.01,0.42,88.0,15.0,8.6,7.0,EA Sports,E,Nintendo
Mega Man Battle Network,GBA,2001,Role-Playing,Capcom,0.14,0.05,0.22,0.01,0.42,79.0,10.0,8.9,24.0,Capcom,E,Nintendo
Medal of Honor: Rising Sun,GC,2003,Shooter,Electronic Arts,0.33,0.09,0.0,0.01,0.42,68.0,24.0,6.4,13.0,EA LA,T,Nintendo
Tony Hawk's American Wasteland,GC,2005,Sports,Activision,0.33,0.08,0.0,0.01,0.42,76.0,26.0,7.7,15.0,Neversoft Entertainment,T,Nintendo
2010 FIFA World Cup South Africa,Wii,2010,Sports,Electronic Arts,0.23,0.15,0.01,0.04,0.42,70.0,19.0,6.7,11.0,Electronic Arts,E,Nintendo
NASCAR Kart Racing,Wii,2009,Racing,Electronic Arts,0.39,0.0,0.0,0.03,0.42,70.0,12.0,8.1,9.0,Electronic Arts,E,Nintendo
Lemony Snicket's A Series of Unfortunate Events,GBA,2004,Platform,Activision,0.3,0.11,0.0,0.01,0.42,72.0,8.0,8.0,4.0,Griptonite Games,E,Nintendo
James Bond 007: Everything or Nothing,GC,2004,Shooter,Electronic Arts,0.32,0.08,0.0,0.01,0.42,84.0,41.0,8.2,25.0,EA Redwood Shores,T,Nintendo
Mega Man Anniversary Collection,GC,2004,Platform,Capcom,0.32,0.08,0.0,0.01,0.42,81.0,32.0,8.8,17.0,Atomic Planet Entertainment,E,Nintendo
Crash: Mind Over Mutant,DS,2008,Platform,Vivendi Games,0.38,0.0,0.0,0.03,0.42,45.0,12.0,5.8,8.0,TOSE,E,Nintendo
How to Train Your Dragon,Wii,2010,Action,Activision,0.23,0.15,0.0,0.04,0.42,59.0,11.0,7.0,4.0,Etranges Libellules,E10+,Nintendo
Story of Seasons,3DS,2014,Simulation,Nintendo,0.0,0.14,0.27,0.01,0.42,76.0,39.0,8.2,54.0,Marvelous AQL,E10+,Nintendo
Harry Potter and the Goblet of Fire,GC,2005,Action,Electronic Arts,0.32,0.08,0.0,0.01,0.42,69.0,20.0,6.3,13.0,Electronic Arts,E10+,Nintendo
Paper Mario: Color Splash,WiiU,2016,Role-Playing,Nintendo,0.2,0.14,0.05,0.03,0.42,75.0,72.0,6.8,208.0,"Nintendo, Intelligent Systems",E,Nintendo
Valkyrie Profile: Covenant of the Plume,DS,2008,Role-Playing,Square Enix,0.22,0.02,0.16,0.02,0.42,74.0,35.0,6.8,12.0,Tri-Ace,T,Nintendo
Attack on Titan: Humanity in Chains,3DS,2013,Action,Screenlife,0.0,0.0,0.42,0.0,0.42,46.0,22.0,4.5,34.0,Spike Chunsoft,M,Nintendo
Animal Crossing: Amiibo Festival,WiiU,2015,Misc,Nintendo,0.19,0.11,0.09,0.03,0.41,46.0,20.0,4.4,173.0,"Nintendo, Nd Cube",E,Nintendo
Marvel Super Hero Squad,DS,2009,Fighting,THQ,0.36,0.02,0.0,0.03,0.41,61.0,4.0,2.8,4.0,THQ,E10+,Nintendo
Call of Duty: Black Ops II,WiiU,2012,Shooter,Activision,0.2,0.18,0.0,0.03,0.41,81.0,31.0,6.9,228.0,Treyarch,M,Nintendo
Medal of Honor Heroes 2,Wii,2007,Shooter,Electronic Arts,0.33,0.04,0.01,0.03,0.41,73.0,37.0,7.6,82.0,EA Canada,T,Nintendo
Mortal Kombat: Deadly Alliance,GC,2002,Fighting,Midway Games,0.31,0.08,0.0,0.01,0.41,81.0,20.0,8.7,43.0,Midway,M,Nintendo
NiGHTS: Journey of Dreams,Wii,2007,Platform,Sega,0.32,0.02,0.04,0.03,0.41,69.0,47.0,8.5,55.0,"Sega, Sonic Team",E,Nintendo
Harry Potter and the Deathly Hallows - Part 1,DS,2010,Action,Electronic Arts,0.19,0.18,0.0,0.04,0.41,56.0,6.0,6.0,4.0,Full Fat,E10+,Nintendo
Tak and the Power of Juju,GC,2003,Platform,THQ,0.31,0.08,0.0,0.01,0.4,71.0,16.0,8.2,9.0,Avalanche Software,E,Nintendo
Six Flags Fun Park,Wii,2009,Misc,Ubisoft,0.27,0.09,0.0,0.04,0.4,43.0,7.0,7.1,7.0,7 Studios,E10+,Nintendo
NBA Jam,Wii,2010,Sports,Electronic Arts,0.36,0.02,0.0,0.02,0.4,79.0,43.0,8.5,20.0,EA Canada,E,Nintendo
Rune Factory 3: A Fantasy Harvest Moon,DS,2009,Role-Playing,Rising Star Games,0.26,0.03,0.1,0.02,0.4,77.0,10.0,8.6,46.0,Neverland,E,Nintendo
Harry Potter: Quidditch World Cup,GC,2003,Sports,Electronic Arts,0.31,0.08,0.0,0.01,0.4,68.0,16.0,8.5,10.0,Electronic Arts,E,Nintendo
Battalion Wars,GC,2005,Strategy,Nintendo,0.25,0.07,0.07,0.01,0.4,76.0,43.0,8.8,18.0,Kuju Entertainment,T,Nintendo
The Wonderful 101,WiiU,2013,Action,Nintendo,0.19,0.1,0.08,0.03,0.4,78.0,75.0,8.5,495.0,PlatinumGames,T,Nintendo
Marvel: Ultimate Alliance,Wii,2006,Role-Playing,Activision,0.36,0.0,0.0,0.03,0.4,73.0,31.0,7.3,29.0,Vicarious Visions,T,Nintendo
Rampage: Total Destruction,GC,2006,Action,Midway Games,0.31,0.08,0.0,0.01,0.4,57.0,24.0,6.7,6.0,"Pipeworks Software, Inc.",E10+,Nintendo
The Urbz: Sims in the City,GC,2004,Simulation,Electronic Arts,0.24,0.14,0.0,0.02,0.4,73.0,19.0,8.4,16.0,Maxis,T,Nintendo
Spore Hero,Wii,2009,Simulation,Electronic Arts,0.35,0.02,0.0,0.03,0.4,61.0,23.0,7.1,36.0,Maxis,E10+,Nintendo
Ghostbusters: The Video Game,DS,2009,Action,Atari,0.24,0.12,0.0,0.04,0.4,55.0,17.0,6.0,7.0,Zen Studios,E,Nintendo
Call of Duty: Finest Hour,GC,2004,Shooter,Activision,0.31,0.08,0.0,0.01,0.4,74.0,31.0,8.9,13.0,Exakt,T,Nintendo
Naruto: Path of the Ninja,DS,2007,Role-Playing,D3Publisher,0.37,0.0,0.0,0.03,0.4,57.0,18.0,7.2,9.0,TOSE,E10+,Nintendo
Castlevania: Portrait of Ruin,DS,2006,Platform,Konami Digital Entertainment,0.31,0.02,0.04,0.03,0.4,85.0,51.0,8.3,87.0,Konami,T,Nintendo
Sherlock Holmes: The Mystery of the Mummy,DS,2009,Adventure,Focus Home Interactive,0.06,0.3,0.0,0.04,0.39,57.0,8.0,3.1,9.0,"Frogwares, Mistic Software",E,Nintendo
LEGO The Lord of the Rings,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.2,0.16,0.0,0.03,0.39,61.0,4.0,7.6,10.0,TT Games,E10+,Nintendo
No More Heroes 2: Desperate Struggle,Wii,2010,Action,Rising Star Games,0.2,0.11,0.04,0.03,0.39,84.0,68.0,8.8,184.0,Grasshopper Manufacture,M,Nintendo
Fishing Resort,Wii,2011,Sports,Namco Bandai Games,0.14,0.0,0.25,0.01,0.39,69.0,9.0,7.0,8.0,Prope,E,Nintendo
Project X Zone,3DS,2012,Role-Playing,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39,70.0,53.0,7.3,146.0,"Monolith Soft, Banpresto",T,Nintendo
Madden NFL Football,3DS,2011,Sports,Electronic Arts,0.36,0.01,0.0,0.03,0.39,49.0,18.0,5.3,16.0,EA Tiburon,E,Nintendo
Donkey Konga 2,GC,2004,Misc,Nintendo,0.3,0.08,0.0,0.01,0.39,69.0,30.0,6.0,9.0,Namco,T,Nintendo
Combat of Giants: Dinosaurs 3D,3DS,2011,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39,44.0,18.0,5.3,9.0,Ubisoft,E10+,Nintendo
Madden NFL 2005,GBA,2004,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39,79.0,9.0,7.6,5.0,Exient Entertainment,E,Nintendo
Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009,Action,Square Enix,0.21,0.07,0.08,0.03,0.39,66.0,53.0,7.6,70.0,Square Enix,T,Nintendo
Sonic Lost World,WiiU,2013,Platform,Sega,0.23,0.12,0.01,0.03,0.39,63.0,64.0,7.3,461.0,Sonic Team,E10+,Nintendo
The Sims 2,GBA,2005,Simulation,Electronic Arts,0.28,0.1,0.0,0.01,0.39,58.0,11.0,7.5,6.0,Maxis,E10+,Nintendo
Advance Wars: Dual Strike,DS,2005,Strategy,Nintendo,0.3,0.02,0.04,0.03,0.39,90.0,49.0,9.0,163.0,Intelligent Systems,E,Nintendo
Samurai Warriors Chronicles,3DS,2011,Action,Tecmo Koei,0.12,0.05,0.2,0.01,0.39,61.0,30.0,7.7,35.0,Omega Force,T,Nintendo
One Piece: Unlimited World Red,3DS,2013,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.39,75.0,5.0,7.6,26.0,Ganbarion,T,Nintendo
Harry Potter: Quidditch World Cup,GBA,2003,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39,53.0,6.0,8.3,9.0,Magic Pockets,E,Nintendo
Shin Megami Tensei: Devil Survivor Overclocked,3DS,2011,Role-Playing,Ghostlight,0.28,0.01,0.06,0.03,0.38,78.0,27.0,8.2,97.0,Atlus,T,Nintendo
Naruto: Clash of Ninja Revolution 2,Wii,2008,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.38,72.0,20.0,8.4,16.0,Eighting,T,Nintendo
Turok: Evolution,GC,2002,Shooter,Acclaim Entertainment,0.3,0.08,0.0,0.01,0.38,70.0,19.0,7.0,21.0,Acclaim,M,Nintendo
Marvel Nemesis: Rise of the Imperfects,GC,2005,Fighting,Electronic Arts,0.3,0.08,0.0,0.01,0.38,54.0,19.0,5.7,24.0,"EA Canada, Nihilistic",T,Nintendo
Brunswick Pro Bowling,Wii,2007,Sports,505 Games,0.35,0.01,0.0,0.03,0.38,52.0,11.0,5.4,23.0,Point of View,E,Nintendo
SSX 3,GC,2003,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.38,92.0,27.0,8.7,45.0,EA Canada,E,Nintendo
Metal Gear Solid: Snake Eater 3D,3DS,2012,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38,78.0,46.0,7.8,167.0,Kojima Productions,M,Nintendo
Ghost Trick: Phantom Detective,DS,2010,Adventure,Capcom,0.17,0.07,0.12,0.02,0.38,83.0,60.0,9.0,127.0,Capcom,T,Nintendo
Pokemon Channel,GC,2003,Adventure,Nintendo,0.24,0.06,0.07,0.01,0.38,55.0,21.0,6.0,22.0,Ambrella,E,Nintendo
