Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
NHL 15,XOne,2014,Sports,Electronic Arts,0.31,0.06,0.0,0.04,0.41,59.0,22.0,3.2,180.0,EA Sports,E10+,Microsoft
Tom Clancy's The Division,PC,2016,Shooter,Ubisoft,0.22,0.15,0.0,0.04,0.41,79.0,33.0,5.8,1188.0,Massive Entertainment,M,Microsoft
BioShock,PC,2007,Shooter,Take-Two Interactive,0.01,0.39,0.0,0.02,0.41,96.0,44.0,8.5,3606.0,"Irrational Games, 2K Marin",M,Microsoft
Top Spin 4,X360,2011,Sports,Take-Two Interactive,0.15,0.22,0.0,0.04,0.41,84.0,54.0,8.2,70.0,2K Czech,E,Microsoft
Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,0.15,0.23,0.0,0.03,0.41,78.0,18.0,4.5,1136.0,Sledgehammer Games,M,Microsoft
Green Day: Rock Band,X360,2010,Misc,MTV Games,0.24,0.13,0.0,0.04,0.41,75.0,54.0,6.6,32.0,"Harmonix Music Systems, Demiurge Studios",T,Microsoft
Battlefield 2: Modern Combat,X360,2006,Shooter,Electronic Arts,0.35,0.02,0.01,0.03,0.41,77.0,54.0,7.3,79.0,Digital Illusions,T,Microsoft
Fantastic Pets,X360,2011,Simulation,THQ,0.3,0.08,0.0,0.03,0.41,66.0,11.0,7.5,4.0,Blitz Games Studios,E,Microsoft
Duke Nukem Forever,PC,2011,Shooter,Take-Two Interactive,0.18,0.17,0.0,0.06,0.41,54.0,48.0,5.7,1183.0,"Gearbox Software, 3D Realms",M,Microsoft
Spider-Man: Web of Shadows,X360,2008,Action,Activision,0.36,0.02,0.0,0.03,0.4,68.0,57.0,8.6,87.0,Shaba Games,T,Microsoft
Naughty Bear,X360,2010,Action,505 Games,0.21,0.15,0.0,0.04,0.4,43.0,51.0,5.6,70.0,Artificial Mind and Movement,T,Microsoft
Beowulf: The Game,X360,2007,Action,Ubisoft,0.36,0.01,0.0,0.03,0.4,51.0,23.0,4.7,30.0,Ubisoft Shanghai,M,Microsoft
Overlord,X360,2007,Strategy,Codemasters,0.34,0.03,0.01,0.03,0.4,76.0,47.0,8.3,70.0,Triumph Studios,T,Microsoft
FIFA 14,PC,2013,Sports,Electronic Arts,0.01,0.36,0.0,0.03,0.4,87.0,6.0,4.6,441.0,EA Canada,E,Microsoft
The Gunstringer,X360,2011,Shooter,Microsoft Game Studios,0.26,0.1,0.0,0.04,0.4,77.0,60.0,8.1,40.0,Twisted Pixel Games,T,Microsoft
MX vs. ATV Unleashed,XB,2005,Racing,THQ,0.32,0.07,0.0,0.01,0.4,80.0,21.0,8.3,13.0,Rainbow Studios,E,Microsoft
FIFA Soccer 13,PC,2012,Action,Electronic Arts,0.02,0.31,0.0,0.07,0.4,86.0,7.0,6.6,286.0,Electronic Arts,E,Microsoft
Mafia II,PC,2010,Action,Take-Two Interactive,0.17,0.17,0.0,0.05,0.4,77.0,46.0,7.9,1238.0,2K Czech,M,Microsoft
NBA Live 2002,XB,2001,Sports,Electronic Arts,0.35,0.03,0.0,0.02,0.4,76.0,15.0,7.5,6.0,Electronic Arts,E,Microsoft
Tomb Raider: Anniversary,X360,2007,Action,Eidos Interactive,0.12,0.22,0.0,0.05,0.39,77.0,33.0,8.3,39.0,Crystal Dynamics,T,Microsoft
Ultimate Spider-Man,XB,2005,Action,Activision,0.26,0.11,0.0,0.02,0.39,77.0,53.0,7.4,20.0,Treyarch,T,Microsoft
Legends of WrestleMania,X360,2009,Fighting,THQ,0.2,0.15,0.0,0.04,0.39,71.0,59.0,6.3,23.0,Yuke's,T,Microsoft
Mass Effect 2,PC,2010,Role-Playing,Electronic Arts,0.01,0.32,0.0,0.06,0.39,94.0,55.0,8.8,3559.0,BioWare,M,Microsoft
The House of The Dead III,XB,2002,Shooter,Sega,0.29,0.08,0.0,0.01,0.39,72.0,30.0,7.3,9.0,Wow Entertainment,M,Microsoft
NBA Jam,X360,2010,Sports,Electronic Arts,0.27,0.09,0.0,0.03,0.39,75.0,30.0,7.0,24.0,EA Canada,E,Microsoft
Alpha Protocol,X360,2010,Role-Playing,Sega,0.23,0.12,0.0,0.04,0.39,63.0,68.0,7.2,201.0,Obsidian Entertainment,M,Microsoft
SSX 3,XB,2003,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39,92.0,27.0,8.7,25.0,EA Canada,E,Microsoft
Star Wars The Clone Wars: Republic Heroes,X360,2009,Action,LucasArts,0.18,0.17,0.0,0.04,0.39,43.0,37.0,6.3,19.0,Krome Studios,T,Microsoft
The Darkness II,X360,2012,Shooter,Take-Two Interactive,0.24,0.11,0.0,0.03,0.39,80.0,71.0,7.5,219.0,Digital Extremes,M,Microsoft
Hitman: Blood Money,X360,2006,Action,Eidos Interactive,0.29,0.06,0.01,0.03,0.39,82.0,53.0,8.7,102.0,Io Interactive,M,Microsoft
Tom Clancy's Ghost Recon 2: Summit Strike,XB,2005,Shooter,Ubisoft,0.29,0.08,0.0,0.01,0.39,84.0,40.0,7.2,35.0,Red Storm Entertainment,T,Microsoft
EA Sports Active 2,X360,2010,Sports,Electronic Arts,0.18,0.16,0.0,0.04,0.39,68.0,21.0,5.4,9.0,EA Canada,E,Microsoft
Red Faction: Armageddon,X360,2011,Shooter,THQ,0.18,0.16,0.01,0.04,0.39,71.0,74.0,7.0,77.0,Volition Inc.,M,Microsoft
Farming Simulator 2013,X360,2013,Simulation,Focus Home Interactive,0.22,0.13,0.0,0.04,0.38,33.0,12.0,6.2,30.0,Giants Software,E,Microsoft
ESPN College Hoops 2K5,XB,2004,Sports,Sega,0.29,0.08,0.0,0.01,0.38,86.0,18.0,8.3,11.0,Visual Concepts,E,Microsoft
Battlefield 1,PC,2016,Shooter,Electronic Arts,0.11,0.24,0.0,0.03,0.38,88.0,54.0,7.6,1137.0,EA DICE,M,Microsoft
Saints Row: The Third,PC,2011,Action,THQ,0.16,0.16,0.0,0.06,0.38,84.0,22.0,8.1,1263.0,Volition Inc.,M,Microsoft
Hunter: The Reckoning,XB,2002,Action,Interplay,0.28,0.08,0.0,0.01,0.38,79.0,28.0,8.9,20.0,High Voltage Software,M,Microsoft
Dawn of Discovery,PC,2009,Simulation,Ubisoft,0.0,0.32,0.0,0.06,0.38,82.0,32.0,8.8,132.0,"Blue Byte, Related Designs",T,Microsoft
Age of Empires III,PC,2005,Strategy,Microsoft Game Studios,0.0,0.33,0.0,0.05,0.38,81.0,52.0,7.7,519.0,Ensemble Studios,T,Microsoft
Dance Dance Revolution Ultramix 3,XB,2005,Simulation,Konami Digital Entertainment,0.28,0.08,0.0,0.01,0.38,75.0,16.0,8.6,8.0,Konami,E10+,Microsoft
Major League Baseball 2K6,X360,2006,Sports,Spike,0.34,0.0,0.0,0.03,0.37,66.0,22.0,3.9,37.0,Kush Games,E,Microsoft
Need for Speed: Hot Pursuit,PC,2010,Racing,Electronic Arts,0.12,0.2,0.0,0.05,0.37,86.0,14.0,6.7,556.0,Criterion Games,E10+,Microsoft
Trivial Pursuit,X360,2009,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,66.0,19.0,6.4,9.0,EA Bright Light,E,Microsoft
Kingdom Under Fire: Circle of Doom,X360,2007,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,0.03,0.37,55.0,44.0,5.9,49.0,Blueside,M,Microsoft
Quake 4,X360,2005,Shooter,Activision,0.32,0.02,0.0,0.03,0.37,75.0,52.0,6.7,80.0,Raven Software,M,Microsoft
Rage,PC,2011,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37,79.0,32.0,5.2,1618.0,id Software,M,Microsoft
Tomb Raider: Legend,X360,2006,Action,Eidos Interactive,0.27,0.07,0.01,0.03,0.37,80.0,54.0,7.3,84.0,Crystal Dynamics,T,Microsoft
Dungeon Siege III,X360,2011,Role-Playing,Square Enix,0.21,0.12,0.01,0.03,0.37,72.0,55.0,5.9,102.0,Obsidian Entertainment,T,Microsoft
Wanted: Weapons of Fate,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,0.37,62.0,61.0,7.5,26.0,GRIN,M,Microsoft
Need for Speed: The Run,PC,2011,Action,Electronic Arts,0.09,0.21,0.0,0.07,0.36,69.0,18.0,5.8,338.0,Black Box,T,Microsoft
Sid Meier's Civilization: Beyond Earth,PC,2014,Strategy,Take-Two Interactive,0.11,0.22,0.0,0.03,0.36,81.0,78.0,5.5,1027.0,Firaxis Games,E10+,Microsoft
Left 4 Dead 2,PC,2009,Shooter,Valve Software,0.0,0.32,0.0,0.04,0.36,89.0,55.0,8.5,2530.0,Valve Software,M,Microsoft
Tom Clancy's HAWX 2,X360,2010,Action,Ubisoft,0.24,0.09,0.01,0.03,0.36,68.0,57.0,6.3,29.0,Ubisoft,T,Microsoft
BlazBlue: Calamity Trigger,X360,2009,Fighting,PQube,0.21,0.08,0.04,0.03,0.36,86.0,51.0,8.5,70.0,Arc System Works,T,Microsoft
NBA 2K6,XB,2005,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36,84.0,27.0,8.7,15.0,Visual Concepts,E,Microsoft
MechAssault 2: Lone Wolf,XB,2004,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36,81.0,66.0,7.5,23.0,Day 1 Studios,T,Microsoft
ESPN NFL Football,XB,2003,Sports,Sega,0.27,0.08,0.0,0.01,0.36,91.0,25.0,8.9,45.0,Visual Concepts,E,Microsoft
Spider-Man: Shattered Dimensions,X360,2010,Action,Activision,0.24,0.08,0.0,0.03,0.36,76.0,68.0,7.6,96.0,Beenox,T,Microsoft
Watch Dogs 2,XOne,2016,Action,Ubisoft,0.17,0.16,0.0,0.03,0.36,83.0,9.0,7.7,131.0,Ubisoft Montreal,M,Microsoft
Harry Potter and the Chamber of Secrets,XB,2002,Action,Electronic Arts,0.27,0.08,0.0,0.01,0.36,77.0,13.0,7.2,12.0,Eurocom Entertainment Software,E,Microsoft
Shrek,XB,2001,Platform,TDK Mediactive,0.25,0.1,0.0,0.01,0.36,49.0,19.0,5.4,9.0,Digital Illusions,T,Microsoft
Middle-Earth: Shadow of Mordor,PC,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0.0,0.03,0.35,84.0,17.0,8.0,1671.0,Monolith Productions,M,Microsoft
Tiger Woods PGA Tour 14,X360,2013,Sports,Electronic Arts,0.21,0.12,0.0,0.03,0.35,77.0,28.0,6.2,26.0,EA Tiburon,E,Microsoft
Football Manager 2016,PC,2015,Simulation,Sega,0.0,0.33,0.0,0.02,0.35,81.0,34.0,6.9,97.0,Sega,E,Microsoft
EA Sports MMA,X360,2010,Fighting,Electronic Arts,0.23,0.09,0.0,0.02,0.35,79.0,63.0,7.0,55.0,EA Tiburon,T,Microsoft
Terminator Salvation,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0.0,0.04,0.35,48.0,50.0,5.0,53.0,GRIN,T,Microsoft
MotoGP 08,X360,2008,Racing,Capcom,0.11,0.2,0.0,0.04,0.35,68.0,20.0,5.6,12.0,Milestone S.r.l,E,Microsoft
LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0.0,0.03,0.35,71.0,18.0,5.1,15.0,TT Games,E10+,Microsoft
Sniper Elite 3,XOne,2014,Shooter,505 Games,0.2,0.11,0.0,0.03,0.35,63.0,12.0,6.6,68.0,Rebellion,M,Microsoft
Def Jam Icon,X360,2007,Action,Electronic Arts,0.3,0.01,0.0,0.03,0.34,69.0,48.0,6.3,108.0,EA Chicago,M,Microsoft
WWE All Stars,X360,2011,Fighting,THQ,0.18,0.14,0.0,0.03,0.34,75.0,64.0,7.2,45.0,THQ,T,Microsoft
Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.11,0.01,0.03,0.34,83.0,35.0,7.5,90.0,Namco Bandai Games,T,Microsoft
Hitman: Contracts,XB,2004,Shooter,Eidos Interactive,0.26,0.07,0.0,0.01,0.34,78.0,44.0,8.8,15.0,Io Interactive,M,Microsoft
Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.09,0.0,0.03,0.34,75.0,28.0,7.1,23.0,Gas Powered Games,E10+,Microsoft
Company of Heroes 2,PC,2013,Strategy,THQ,0.06,0.25,0.0,0.04,0.34,80.0,82.0,2.1,6157.0,Relic,M,Microsoft
The Urbz: Sims in the City,XB,2004,Simulation,Electronic Arts,0.22,0.11,0.0,0.01,0.34,70.0,28.0,6.5,10.0,Maxis,T,Microsoft
Rayman Legends,XOne,2014,Platform,Ubisoft,0.13,0.18,0.0,0.03,0.34,91.0,6.0,7.9,218.0,Ubisoft Montpellier,E10+,Microsoft
Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34,56.0,51.0,7.3,58.0,K2 LLC,M,Microsoft
MVP 06 NCAA Baseball,XB,2006,Sports,Electronic Arts,0.25,0.07,0.0,0.01,0.34,75.0,29.0,8.6,17.0,EA Canada,E,Microsoft
F.E.A.R.,X360,2006,Shooter,Vivendi Games,0.28,0.03,0.0,0.03,0.34,85.0,44.0,7.3,131.0,Day 1 Studios,M,Microsoft
Kameo: Elements of Power,X360,2005,Action,Microsoft Game Studios,0.28,0.03,0.0,0.03,0.34,79.0,76.0,8.1,107.0,Rare Ltd.,T,Microsoft
Delta Force: Black Hawk Down,XB,2005,Shooter,NovaLogic,0.25,0.07,0.0,0.01,0.34,61.0,37.0,6.6,19.0,Climax Group,T,Microsoft
Pirates of the Caribbean: At World's End,X360,2007,Action,Disney Interactive Studios,0.29,0.02,0.0,0.03,0.34,58.0,42.0,5.3,21.0,Eurocom Entertainment Software,T,Microsoft
Tom Clancy's Ghost Recon Advanced Warfighter,XB,2006,Shooter,Ubisoft,0.21,0.11,0.0,0.01,0.33,66.0,14.0,6.0,27.0,Ubisoft Shanghai,T,Microsoft
Harry Potter and the Deathly Hallows - Part 2,X360,2011,Action,Electronic Arts,0.19,0.11,0.0,0.03,0.33,44.0,31.0,5.4,24.0,EA Bright Light,T,Microsoft
Hulk,XB,2003,Action,Universal Interactive,0.25,0.07,0.0,0.01,0.33,69.0,25.0,7.7,9.0,Radical Entertainment,T,Microsoft
Deus Ex: Invisible War,XB,2003,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33,84.0,50.0,7.6,37.0,Ion Storm,M,Microsoft
The King of Fighters XIII,X360,2011,Fighting,Rising Star Games,0.23,0.06,0.01,0.03,0.33,79.0,31.0,8.2,51.0,SNK Playmore,T,Microsoft
Fracture,X360,2008,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33,63.0,60.0,6.2,45.0,Day 1 Studios,T,Microsoft
Ninja Blade,X360,2009,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,68.0,65.0,6.8,55.0,From Software,M,Microsoft
Virtua Tennis 2009,X360,2009,Sports,Sega,0.12,0.18,0.0,0.03,0.33,70.0,43.0,6.2,15.0,Sumo Digital,E,Microsoft
Fight Night Round 3,XB,2006,Fighting,Electronic Arts,0.26,0.06,0.0,0.01,0.33,83.0,32.0,9.0,21.0,EA Chicago,T,Microsoft
Naruto: Rise of a Ninja,X360,2007,Action,Ubisoft,0.29,0.01,0.0,0.03,0.33,78.0,35.0,8.6,84.0,Ubisoft Montreal,T,Microsoft
Resonance of Fate,X360,2010,Role-Playing,Sega,0.12,0.13,0.06,0.03,0.33,74.0,43.0,7.7,96.0,Tri-Ace,T,Microsoft
Medal of Honor: Warfighter,PC,2012,Action,Electronic Arts,0.14,0.15,0.0,0.04,0.33,55.0,30.0,5.4,599.0,Danger Close,M,Microsoft
DECA Sports Freedom,X360,2010,Sports,Hudson Soft,0.27,0.04,0.0,0.02,0.33,26.0,16.0,3.7,9.0,AI,E10+,Microsoft
Major League Baseball 2K6,XB,2006,Sports,Take-Two Interactive,0.24,0.07,0.0,0.01,0.33,71.0,21.0,5.7,12.0,Kush Games,E,Microsoft
Golden Axe: Beast Rider,X360,2008,Action,Sega,0.19,0.11,0.0,0.03,0.33,45.0,33.0,5.8,33.0,Secret Level,M,Microsoft
The Witcher: Enhanced Edition,PC,2008,Role-Playing,Atari,0.32,0.01,0.0,0.0,0.32,86.0,30.0,8.5,1660.0,CD Projekt Red Studio,M,Microsoft
Battlestations: Pacific,X360,2009,Strategy,Eidos Interactive,0.17,0.11,0.01,0.03,0.32,76.0,48.0,7.4,41.0,Eidos Interactive,T,Microsoft
Just Dance 2016,XOne,2015,Misc,Ubisoft,0.25,0.04,0.0,0.03,0.32,66.0,10.0,6.1,18.0,Ubisoft,E10+,Microsoft
Dead Space 2,PC,2011,Shooter,Electronic Arts,0.13,0.15,0.0,0.04,0.32,87.0,28.0,8.3,974.0,Visceral Games,M,Microsoft
The Black Eyed Peas Experience,X360,2011,Misc,Ubisoft,0.2,0.1,0.0,0.03,0.32,66.0,17.0,5.8,8.0,iNiS,T,Microsoft
NBA Street V3,XB,2005,Sports,Electronic Arts,0.28,0.03,0.0,0.01,0.32,89.0,41.0,8.9,10.0,EA Canada,E,Microsoft
Silent Hill: Downpour,X360,2012,Action,Konami Digital Entertainment,0.22,0.08,0.0,0.02,0.32,68.0,38.0,7.3,269.0,Konami,M,Microsoft
Dragon Ball: XenoVerse,XOne,2015,Fighting,Namco Bandai Games,0.18,0.11,0.0,0.03,0.32,67.0,18.0,7.2,128.0,Dimps Corporation,T,Microsoft
Eternal Sonata,X360,2007,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.32,79.0,56.0,7.9,97.0,Tri-Crescendo,T,Microsoft
Dead or Alive 5,X360,2012,Fighting,Ubisoft Annecy,0.19,0.08,0.03,0.03,0.32,76.0,39.0,7.9,95.0,Team Ninja,M,Microsoft
Overlord II,X360,2009,Action,Codemasters,0.15,0.14,0.0,0.03,0.32,75.0,60.0,7.2,46.0,Triumph Studios,T,Microsoft
Dance Dance Revolution Universe,X360,2007,Simulation,Konami Digital Entertainment,0.3,0.0,0.0,0.02,0.32,74.0,26.0,8.8,5.0,Konami,E10+,Microsoft
Batman: Arkham Asylum,PC,2009,Action,Eidos Interactive,0.0,0.28,0.0,0.05,0.32,91.0,29.0,8.7,1736.0,Rocksteady Studios,T,Microsoft
Tony Hawk's American Wasteland,X360,2005,Sports,Activision,0.28,0.01,0.0,0.03,0.32,75.0,43.0,7.2,21.0,Neversoft Entertainment,T,Microsoft
Beautiful Katamari,X360,2007,Puzzle,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32,73.0,52.0,7.0,40.0,Now Production,E,Microsoft
World of Warcraft: Legion,PC,2016,Role-Playing,Activision,0.13,0.16,0.0,0.03,0.32,88.0,62.0,7.5,535.0,Blizzard Entertainment,T,Microsoft
Prey,X360,2006,Shooter,Take-Two Interactive,0.27,0.03,0.0,0.03,0.32,79.0,80.0,7.3,117.0,Venom Games,M,Microsoft
NBA 2K3,XB,2002,Sports,Sega,0.24,0.07,0.0,0.01,0.32,87.0,15.0,7.9,9.0,Visual Concepts,E,Microsoft
NFL Fever 2004,XB,2003,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,0.32,74.0,29.0,8.8,16.0,Microsoft Game Studios,E,Microsoft
FIFA Street 3,X360,2008,Sports,Electronic Arts,0.14,0.14,0.0,0.03,0.32,63.0,48.0,6.9,18.0,EA Canada,E,Microsoft
Test Drive Unlimited,X360,2006,Racing,Atari,0.23,0.04,0.02,0.02,0.32,82.0,69.0,8.0,86.0,Eden Studios,E10+,Microsoft
Kingdom Under Fire: The Crusaders,XB,2004,Strategy,Deep Silver,0.24,0.07,0.0,0.01,0.32,81.0,50.0,7.9,31.0,Phantagram,M,Microsoft
Clive Barker's Jericho,X360,2007,Shooter,Codemasters,0.28,0.01,0.0,0.02,0.32,63.0,46.0,7.4,70.0,"Mercury Steam, Alchemic Productions",M,Microsoft
Fable III,PC,2011,Role-Playing,Microsoft Game Studios,0.1,0.17,0.0,0.05,0.32,75.0,39.0,5.4,555.0,Lionhead Studios,M,Microsoft
Shenmue II,XB,2002,Adventure,Microsoft Game Studios,0.22,0.08,0.0,0.01,0.32,80.0,31.0,9.3,96.0,Sega AM2,T,Microsoft
Crash of the Titans,X360,2007,Action,Vivendi Games,0.27,0.02,0.0,0.02,0.32,65.0,25.0,6.3,39.0,Radical Entertainment,E10+,Microsoft
BlazBlue: Continuum Shift,X360,2010,Fighting,PQube,0.23,0.04,0.02,0.02,0.31,85.0,32.0,8.7,26.0,Arc System Works,T,Microsoft
Crash Nitro Kart,XB,2003,Racing,Vivendi Games,0.24,0.07,0.0,0.01,0.31,70.0,14.0,8.9,16.0,Vicarious Visions,E,Microsoft
Batman: Arkham Origins,PC,2013,Action,Warner Bros. Interactive Entertainment,0.13,0.16,0.0,0.02,0.31,74.0,17.0,7.5,1170.0,Iron Galaxy Studios,T,Microsoft
Harry Potter and the Half-Blood Prince,X360,2009,Action,Electronic Arts,0.17,0.11,0.0,0.03,0.31,64.0,38.0,6.8,11.0,EA Bright Light,E10+,Microsoft
NBA Inside Drive 2003,XB,2002,Sports,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.31,72.0,21.0,7.8,12.0,High Voltage Software,E,Microsoft
Catherine,X360,2011,Adventure,Deep Silver,0.2,0.06,0.03,0.02,0.31,82.0,39.0,7.9,153.0,Atlus,M,Microsoft
The Matrix: Path of Neo,XB,2005,Action,Atari,0.23,0.07,0.0,0.01,0.31,73.0,39.0,7.3,20.0,Shiny Entertainment,T,Microsoft
Mortal Kombat: Shaolin Monks,XB,2005,Action,Midway Games,0.23,0.07,0.0,0.01,0.31,78.0,37.0,6.6,19.0,Midway Studios - Los Angeles,M,Microsoft
The Settlers 7: Paths to a Kingdom,PC,2010,Strategy,Ubisoft,0.0,0.27,0.0,0.05,0.31,79.0,33.0,5.2,213.0,Blue Byte,E10+,Microsoft
The Legend of Spyro: Dawn of the Dragon,X360,2008,Platform,Vivendi Games,0.16,0.12,0.0,0.03,0.31,62.0,35.0,7.2,26.0,Etranges Libellules,E10+,Microsoft
Fuel,X360,2009,Racing,Codemasters,0.09,0.18,0.0,0.04,0.31,66.0,45.0,7.0,45.0,Asobo Studio,E,Microsoft
Brothers In Arms: Earned in Blood,XB,2005,Shooter,Ubisoft,0.23,0.07,0.0,0.01,0.31,85.0,41.0,8.6,25.0,Gearbox Software,M,Microsoft
Dark Void,X360,2010,Action,Capcom,0.19,0.09,0.0,0.03,0.31,59.0,69.0,6.0,61.0,Airtight Games,T,Microsoft
Tiger Woods PGA Tour 06,X360,2005,Sports,Electronic Arts,0.28,0.0,0.0,0.02,0.31,71.0,36.0,7.4,8.0,EA Sports,E,Microsoft
Jonah Lomu Rugby Challenge,X360,2011,Sports,Home Entertainment Suppliers,0.09,0.19,0.0,0.03,0.31,73.0,14.0,6.0,8.0,Sidhe Interactive,E,Microsoft
Midway Arcade Treasures 2,XB,2004,Misc,Midway Games,0.24,0.05,0.0,0.01,0.31,74.0,38.0,7.4,7.0,Backbone Entertainment,M,Microsoft
Pro Evolution Soccer 2013,X360,2012,Sports,Konami Digital Entertainment,0.08,0.2,0.0,0.03,0.31,82.0,33.0,6.9,77.0,Konami,E,Microsoft
TRON: Evolution,X360,2010,Action,Disney Interactive Studios,0.24,0.05,0.0,0.02,0.31,58.0,51.0,6.0,41.0,Propaganda Games,T,Microsoft
Bruce Lee: Quest of the Dragon,XB,2002,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,0.31,32.0,24.0,2.4,10.0,Ronin Entertainment,T,Microsoft
Midtown Madness 3,XB,2003,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.3,76.0,41.0,8.3,30.0,Digital Illusions,E,Microsoft
NASCAR 2011: The Game,X360,2011,Racing,Activision,0.29,0.0,0.0,0.02,0.3,62.0,24.0,4.1,14.0,Eutechnyx,E,Microsoft
Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts,0.14,0.13,0.0,0.03,0.3,81.0,25.0,6.6,1097.0,Big Huge Games,M,Microsoft
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016,Fighting,Namco Bandai Games,0.21,0.07,0.0,0.03,0.3,81.0,11.0,8.5,51.0,CyberConnect2,T,Microsoft
Magna Carta 2,X360,2009,Role-Playing,Banpresto,0.13,0.07,0.07,0.02,0.3,69.0,49.0,7.0,57.0,"Banpresto, SoftMax",T,Microsoft
F1 2013,X360,2013,Racing,Codemasters,0.01,0.27,0.0,0.02,0.3,79.0,29.0,6.6,33.0,Codemasters,E,Microsoft
Final Fantasy XI: Wings of the Goddess,X360,2007,Role-Playing,Square Enix,0.26,0.0,0.02,0.02,0.3,63.0,4.0,5.8,5.0,Square Enix,T,Microsoft
PowerUp Heroes,X360,2011,Fighting,Ubisoft,0.18,0.09,0.0,0.03,0.3,61.0,13.0,7.5,10.0,Ubisoft,E10+,Microsoft
Dynasty Warriors 6,X360,2007,Action,Tecmo Koei,0.15,0.06,0.06,0.02,0.3,60.0,42.0,7.4,22.0,Omega Force,T,Microsoft
Dance Dance Revolution Universe 3,X360,2008,Simulation,Konami Digital Entertainment,0.28,0.0,0.0,0.02,0.3,65.0,6.0,7.7,7.0,Konami,E,Microsoft
Teenage Mutant Ninja Turtles,XB,2003,Action,Konami Digital Entertainment,0.22,0.06,0.0,0.01,0.3,56.0,22.0,8.4,9.0,Konami,E,Microsoft
1701 A.D.,PC,2006,Simulation,Deep Silver,0.0,0.25,0.0,0.04,0.3,79.0,30.0,8.3,38.0,Related Designs,E10+,Microsoft
Lego Star Wars: The Force Awakens,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.14,0.13,0.0,0.02,0.3,76.0,11.0,7.0,18.0,TT Games,E10+,Microsoft
Harry Potter and the Order of the Phoenix,X360,2007,Action,Electronic Arts,0.24,0.03,0.0,0.02,0.29,68.0,38.0,6.8,20.0,EA Games,E10+,Microsoft
Spider-Man: Friend or Foe,X360,2007,Action,Activision,0.26,0.01,0.0,0.02,0.29,60.0,51.0,6.3,26.0,Next Level Games,E10+,Microsoft
Guitar Hero: Van Halen,X360,2009,Misc,Activision,0.16,0.1,0.0,0.03,0.29,57.0,34.0,5.8,17.0,"Neversoft Entertainment, Underground Development",T,Microsoft
The Sims 2,PC,2004,Simulation,Electronic Arts,0.02,0.24,0.0,0.04,0.29,90.0,61.0,8.8,676.0,Maxis,T,Microsoft
Def Jam Rapstar,X360,2010,Misc,Konami Digital Entertainment,0.25,0.02,0.0,0.02,0.29,74.0,36.0,5.4,9.0,"Terminal Reality, 4mm Games",T,Microsoft
Outlaw Golf,XB,2002,Sports,TDK Mediactive,0.22,0.06,0.0,0.01,0.29,72.0,23.0,6.9,9.0,Simon & Schuster,T,Microsoft
Mini Ninjas,X360,2009,Action,Eidos Interactive,0.12,0.14,0.0,0.03,0.29,73.0,44.0,8.4,38.0,Io Interactive,E10+,Microsoft
Up,X360,2009,Action,THQ,0.2,0.07,0.0,0.03,0.29,61.0,18.0,6.8,6.0,Heavy Iron Studios,E10+,Microsoft
NBA Live 06,X360,2005,Sports,Electronic Arts,0.27,0.0,0.0,0.02,0.29,64.0,35.0,5.6,16.0,EA Canada,E,Microsoft
Need for Speed: Most Wanted,PC,2005,Racing,Electronic Arts,0.02,0.23,0.0,0.04,0.29,82.0,19.0,8.5,525.0,Black Box,T,Microsoft
NieR,X360,2010,Role-Playing,Square Enix,0.13,0.1,0.04,0.02,0.29,67.0,60.0,8.3,126.0,Cavia Inc.,M,Microsoft
